name,brand,location,year,vehicle_age,kilometers_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,price
Hyundai EON Era Plus,Hyundai,Pune,2015,5,30158.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.05
Ford Fiesta Diesel Trend,Ford,Bangalore,2011,9,47000.0,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0
Volkswagen Polo 1.2 MPI Comfortline,Volkswagen,Ahmedabad,2013,7,39000.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.75
Volkswagen Polo 1.2 MPI Comfortline,Volkswagen,Coimbatore,2016,4,32125.0,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.17
Maruti Vitara Brezza ZDi,Maruti,Coimbatore,2017,3,58829.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.05
Honda Brio S MT,Honda,Coimbatore,2013,7,67559.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.05
Maruti Swift Dzire VXi,Maruti,Pune,2013,7,55000.0,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.25
Maruti Celerio LXI MT,Maruti,Kolkata,2018,2,30000.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Mumbai,2016,4,28000.0,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.85
Ford Ecosport 1.5 DV5 MT Titanium,Ford,Kochi,2016,4,31826.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.24
Maruti Swift VDI BSIV W ABS,Maruti,Hyderabad,2016,4,64000.0,Diesel,Manual,First,17.8,1248.0,,5.0,5.99
Honda CR-V RVi MT,Honda,Jaipur,2008,12,100009.0,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,6.5
Land Rover Discovery Sport SD4 HSE Luxury 7S,Land,Coimbatore,2019,1,17201.0,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,58.91
Mahindra XUV500 W8 2WD,Mahindra,Delhi,2014,6,74345.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8.0
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Kochi,2015,5,58134.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.64
Hyundai i10 Magna AT,Hyundai,Kochi,2010,10,30566.0,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,3.32
Hyundai i10 Magna 1.2,Hyundai,Chennai,2012,8,55231.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.78
Chevrolet Cruze LTZ AT,Chevrolet,Kochi,2016,4,67774.0,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,8.95
Mercedes-Benz E-Class E 200 CGI,Mercedes-Benz,Mumbai,2013,7,50319.0,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,21.95
Hyundai Sonata 2.4 GDI,Hyundai,Ahmedabad,2013,7,45000.0,Petrol,Manual,First,11.7,2359.0,134.0,5.0,7.9
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Mercedes-Benz,Kolkata,2007,13,43627.0,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,29.0
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Kolkata,2013,7,45000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.25
Honda City i VTEC SV,Honda,Mumbai,2014,6,10500.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.9
Maruti Vitara Brezza ZDi,Maruti,Coimbatore,2017,3,21789.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.88
Hyundai Elite i20 Asta Option,Hyundai,Coimbatore,2019,1,21134.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,8.78
Tata New Safari Dicor EX 4X2,Tata,Kolkata,2011,9,90000.0,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,2.75
Nissan Sunny 2011-2014 Diesel XL,Nissan,Kochi,2014,6,51553.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.98
BMW 3 Series 330 Ci Convertible,BMW,Delhi,2011,9,31000.0,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,31.0
Toyota Corolla 1.8 J,Toyota,Delhi,2011,9,67422.0,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,3.55
Hyundai Verna 1.6 SX,Hyundai,Kochi,2015,5,60519.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.24
Maruti Swift Dzire VDi,Maruti,Kolkata,2009,11,34000.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,2.19
Maruti Dzire VDI,Maruti,Hyderabad,2013,7,68434.0,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.5
Maruti Alto K10 VXI,Maruti,Pune,2014,6,17000.0,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.1
Jaguar XJ 5.0 L V8 Supercharged,Jaguar,Coimbatore,2011,9,43686.0,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,50.66
Mercedes-Benz New C-Class 220 CDI AT,Mercedes-Benz,Kolkata,2012,8,22000.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,14.0
Hyundai Verna CRDi 1.6 SX Option,Hyundai,Mumbai,2013,7,79225.0,Diesel,Manual,First,22.0,1582.0,126.2,5.0,5.5
Chevrolet Aveo 1.6 LT,Chevrolet,Pune,2007,13,63000.0,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,1.2
Maruti Swift VXI BSIV,Maruti,Hyderabad,2014,6,61922.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.3
Hyundai Verna 1.6 CRDi S,Hyundai,Chennai,2015,5,85000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.3
Mercedes-Benz GLC 220d Celebration Edition,Mercedes-Benz,Kochi,2017,3,26192.0,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,40.47
Toyota Fortuner 4x2 Manual,Toyota,Delhi,2013,7,65000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,16.1
Audi Q5 2008-2012 2.0 TDI,Audi,Delhi,2014,6,44999.0,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.0
BMW 3 Series 320d Dynamic,BMW,Mumbai,2008,12,81308.0,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.95
Maruti Alto 800 2016-2019 LXI,Maruti,Delhi,2016,4,35000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.65
Maruti Alto K10 2010-2014 VXI,Maruti,Coimbatore,2012,8,65349.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.81
Audi A4 1.8 TFSI Technology Edition,Audi,Hyderabad,2012,8,80000.0,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,17.5
Maruti Swift VXi BSIV,Maruti,Mumbai,2012,8,61000.0,Petrol,Manual,First,16.1,1197.0,85.0,5.0,3.3
Maruti Wagon R VXI,Maruti,Kochi,2019,1,31817.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.34
Skoda Rapid 1.5 TDI Ambition,Skoda,Hyderabad,2016,4,41000.0,Diesel,Manual,First,21.14,1498.0,103.52,5.0,8.5
Honda Jazz S,Honda,Kochi,2010,10,82606.0,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,2.69
Mahindra XUV500 W10 2WD,Mahindra,Ahmedabad,2015,5,52000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.5
Maruti Ritz VXi,Maruti,Coimbatore,2011,9,50318.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.06
Mercedes-Benz GLE 250d,Mercedes-Benz,Hyderabad,2016,4,50000.0,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,49.0
Skoda Rapid 1.6 TDI Ambition,Skoda,Bangalore,2012,8,72000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,4.6
Hyundai Grand i10 CRDi Magna,Hyundai,Delhi,2015,5,63776.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.96
Hyundai Elite i20 Petrol Asta,Hyundai,Mumbai,2015,5,28133.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,5.6
Tata Zest Quadrajet 1.3 75PS XE,Tata,Kolkata,2017,3,45000.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.75
Hyundai i20 Magna 1.4 CRDi,Hyundai,Jaipur,2015,5,55697.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.5
Skoda Rapid 1.6 TDI Elegance,Skoda,Delhi,2012,8,62000.0,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,3.0
Fiat Linea Emotion,Fiat,Mumbai,2011,9,48000.0,Petrol,Manual,First,16.0,1368.0,90.0,5.0,3.0
Maruti Swift VXI BSIII W/ ABS,Maruti,Pune,2010,10,90246.0,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.95
Tata Indica V2 2001-2011 eLS,Tata,Hyderabad,2015,5,80500.0,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.45
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes-Benz,Pune,2012,8,119000.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,13.99
Mercedes-Benz GLE 350d,Mercedes-Benz,Bangalore,2016,4,28541.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,60.75
Hyundai Santro Xing XP,Hyundai,Kolkata,2008,12,45500.0,Petrol,Manual,Second,,1086.0,,5.0,1.17
Honda City V MT AVN,Honda,Chennai,2012,8,41000.0,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,4.5
Hyundai i20 Magna,Hyundai,Mumbai,2010,10,58000.0,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.5
Toyota Fortuner 4x2 Manual,Toyota,Chennai,2015,5,99000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,20.5
Hyundai Grand i10 Magna,Hyundai,Delhi,2014,6,31200.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.9
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Volkswagen,Chennai,2009,11,85000.0,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,3.5
Ford EcoSport 1.5 Ti VCT AT Titanium,Ford,Hyderabad,2016,4,60924.0,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,8.3
Hyundai EON Magna Plus,Hyundai,Chennai,2012,8,45000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5
Nissan Micra XV CVT,Nissan,Kolkata,2011,9,44000.0,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,2.65
Honda Jazz 1.2 V CVT i VTEC,Honda,Kochi,2016,4,30534.0,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,7.42
Volkswagen Polo 1.2 MPI Trendline,Volkswagen,Kochi,2016,4,46399.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.63
Maruti Alto LXi,Maruti,Kolkata,2008,12,42000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.09
Hyundai Verna 1.6 SX,Hyundai,Delhi,2011,9,67000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.8
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mercedes-Benz,Mumbai,2013,7,58000.0,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,15.75
Tata Zest Revotron 1.2 XT,Tata,Coimbatore,2015,5,27000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5.27
Honda Brio S Option MT,Honda,Mumbai,2012,8,39566.0,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,2.75
Honda Jazz VX Diesel,Honda,Chennai,2016,4,14980.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.4
Maruti Alto K10 VXI AGS,Maruti,Jaipur,2017,3,18491.0,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.9
Maruti Zen VXi - BS III,Maruti,Jaipur,2000,20,90000.0,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.7
Hyundai i20 Sportz 1.4 CRDi,Hyundai,Pune,2015,5,118211.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.9
Maruti SX4 S Cross DDiS 320 Zeta,Maruti,Coimbatore,2016,4,63316.0,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9.58
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Mercedes-Benz,Delhi,2014,6,42000.0,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,24.95
Chevrolet Enjoy Petrol LS 7 Seater,Chevrolet,Kochi,2015,5,25648.0,Petrol,Manual,First,13.7,1399.0,98.82,7.0,4.29
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Mercedes-Benz,Delhi,2011,9,67612.0,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,11.5
Mahindra XUV500 W4,Mahindra,Mumbai,2016,4,33000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.65
Hyundai i10 Sportz,Hyundai,Mumbai,2015,5,20000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75
Hyundai Getz 1.3 GLS,Hyundai,Pune,2007,13,143000.0,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,1.1
Audi Q7 3.0 TDI quattro,Audi,Coimbatore,2014,6,118218.0,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,31.41
Mahindra Scorpio SLE BSIV,Mahindra,Pune,2012,8,99000.0,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,6.0
Honda Jazz 1.2 SV i VTEC,Honda,Pune,2016,4,22700.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.55
Tata Safari Storme 2012-2015 EX,Tata,Jaipur,2017,3,28000.0,Diesel,Manual,First,14.0,2179.0,138.1,7.0,10.91
Mahindra XUV500 W6 2WD,Mahindra,Kolkata,2014,6,62000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.25
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Hyderabad,2012,8,107023.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
Maruti Swift Dzire ZDi,Maruti,Delhi,2012,8,71082.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.95
Audi Q3 2.0 TDI,Audi,Mumbai,2013,7,60000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,22.0
Maruti Celerio ZXI,Maruti,Delhi,2014,6,21701.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.38
Honda City V MT Exclusive,Honda,Mumbai,2011,9,56000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,3.45
Hyundai i20 1.2 Spotz,Hyundai,Delhi,2016,4,32450.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75
Renault KWID RXT,Renault,Jaipur,2016,4,12500.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.75
Mercedes-Benz CLA 200 CDI Sport,Mercedes-Benz,Kochi,2019,1,20483.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,30.3
Ford Ecosport 1.5 DV5 MT Titanium,Ford,Hyderabad,2014,6,45800.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.5
Hyundai i20 Asta 1.2,Hyundai,Coimbatore,2015,5,35441.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.87
Toyota Innova 2.5 ZX Diesel 7 Seater,Toyota,Bangalore,2015,5,86398.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,15.2
Nissan Sunny 2011-2014 Diesel XL,Nissan,Chennai,2012,8,150000.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5
Maruti Swift VDI BSIV,Maruti,Hyderabad,2014,6,89000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.85
Maruti A-Star Vxi,Maruti,Hyderabad,2010,10,68375.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.5
Maruti Swift ZXI,Maruti,Pune,2013,7,52000.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.95
Mercedes-Benz CLA 200 CDI Sport,Mercedes-Benz,Jaipur,2017,3,39000.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,27.0
Maruti Ertiga ZXI,Maruti,Bangalore,2014,6,68000.0,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,6.75
Maruti Wagon R LXI,Maruti,Jaipur,2007,13,71000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.5
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Hyderabad,2012,8,72003.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,Hyderabad,2014,6,135670.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.55
Honda City i DTEC VX,Honda,Kochi,2017,3,65850.0,Diesel,Manual,First,25.1,1498.0,98.6,5.0,9.44
Toyota Corolla Altis 1.8 GL,Toyota,Coimbatore,2015,5,53920.0,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.77
Mahindra XUV500 W8 2WD,Mahindra,Ahmedabad,2014,6,58000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.5
Maruti Alto 800 2016-2019 VXI,Maruti,Kolkata,2016,4,4000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.0
BMW 5 Series 530d M Sport,BMW,Chennai,2010,10,58000.0,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,11.75
Hyundai EON D Lite Plus,Hyundai,Kochi,2016,4,29832.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.29
Maruti Swift Dzire VDI,Maruti,Chennai,2016,4,71156.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.5
Maruti Celerio CNG VXI MT,Maruti,Delhi,2015,5,64687.0,CNG,Manual,First,31.79,998.0,58.33,5.0,3.8
Audi A4 2.0 TDI,Audi,Hyderabad,2011,9,54000.0,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,18.0
Skoda Superb Elegance 1.8 TSI AT,Skoda,Bangalore,2009,11,75000.0,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.95
Tata Zest Revotron 1.2T XM,Tata,Kochi,2015,5,39208.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.52
Force One LX ABS 7 Seating,Force,Kolkata,2014,6,41000.0,Diesel,Manual,First,17.0,2149.0,139.07,7.0,8.0
Honda City i-VTEC VX,Honda,Coimbatore,2013,7,38622.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.26
Nissan Sunny 2011-2014 XV,Nissan,Chennai,2016,4,18000.0,Petrol,Manual,First,16.95,1498.0,97.7,5.0,7.5
Maruti Swift 1.3 LXI,Maruti,Delhi,2012,8,52000.0,Petrol,Manual,First,16.1,,,,3.65
Volkswagen Vento Petrol Highline AT,Volkswagen,Mumbai,2011,9,45000.0,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,3.35
Hyundai Verna 1.6 SX VTVT AT,Hyundai,Mumbai,2014,6,48656.0,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,5.5
Hyundai Verna CRDi 1.6 AT SX Plus,Hyundai,Bangalore,2012,8,79000.0,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.25
Audi A4 2.0 TDI Multitronic,Audi,Bangalore,2012,8,88000.0,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,16.25
Maruti SX4 Vxi BSIV,Maruti,Delhi,2009,11,92000.0,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.7
Ford Endeavour 2.2 Titanium AT 4X2,Ford,Chennai,2019,1,9000.0,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,32.9
Maruti Swift LXI BSIV,Maruti,Coimbatore,2008,12,50121.0,Petrol,Manual,First,20.4,1197.0,83.11,5.0,3.41
Hyundai Grand i10 CRDi Magna,Hyundai,Hyderabad,2014,6,79000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.15
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,2014,6,46000.0,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,5.9
Mercedes-Benz E-Class 230,Mercedes-Benz,Pune,2012,8,100000.0,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5
Hyundai i20 Asta 1.2,Hyundai,Kolkata,2015,5,41000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.75
Maruti Alto K10 VXI AGS,Maruti,Chennai,2015,5,25000.0,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5
Maruti Ertiga VDI,Maruti,Pune,2014,6,71899.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.25
Maruti Celerio VXI AT,Maruti,Mumbai,2016,4,7100.0,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.35
Renault KWID Climber 1.0 AMT,Renault,Coimbatore,2018,2,38171.0,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,4.99
Mahindra Scorpio SLE BSIV,Mahindra,Bangalore,2013,7,70359.0,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.65
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Toyota,Chennai,2011,9,200000.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9.0
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,Chennai,2017,3,26969.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,6.9
Ford Figo Diesel ZXI,Ford,Chennai,2011,9,56500.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.9
Nissan Terrano XL Plus 85 PS,Nissan,Kolkata,2014,6,40000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.75
Force One LX 4x4,Force,Kolkata,2014,6,41000.0,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8.0
Renault KWID 1.0 RXT Optional AMT,Renault,Kochi,2017,3,53105.0,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.41
Skoda Rapid 1.5 TDI Elegance,Skoda,Mumbai,2013,7,23000.0,Diesel,Manual,First,21.14,1498.0,103.52,5.0,4.95
Mahindra XUV500 AT W10 FWD,Mahindra,Hyderabad,2016,4,80999.0,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,14.4
Ford Figo Diesel Titanium,Ford,Chennai,2012,8,82000.0,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.95
Mahindra Bolero ZLX,Mahindra,Coimbatore,2017,3,68557.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8.14
Volkswagen Vento 1.5 TDI Highline,Volkswagen,Hyderabad,2016,4,34000.0,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8.45
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Toyota,Pune,2015,5,77000.0,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5
Mahindra XUV500 W8 2WD,Mahindra,Mumbai,2012,8,48000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.5
Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Coimbatore,2015,5,28232.0,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7.72
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Volkswagen,Chennai,2011,9,110000.0,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8.0
Tata New Safari DICOR 2.2 VX 4x4,Tata,Chennai,2009,11,120000.0,Diesel,Manual,Second,13.93,2179.0,138.0,7.0,3.0
BMW 3 Series 330d Convertible,BMW,Mumbai,2013,7,49000.0,Diesel,Automatic,First,8.2,2993.0,245.0,4.0,29.0
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Kolkata,2014,6,22000.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.11
Hyundai i20 Magna Optional 1.2,Hyundai,Coimbatore,2015,5,14925.0,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5.37
Maruti Ertiga ZDI,Maruti,Mumbai,2013,7,75000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.55
Honda City i VTEC V,Honda,Chennai,2015,5,23000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.0
Honda City 1.5 S MT,Honda,Mumbai,2014,6,57000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.48
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Volkswagen,Kochi,2013,7,76718.0,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,6.51
Honda Amaze VX i-DTEC,Honda,Pune,2016,4,138000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.15
Mahindra XUV500 W8 2WD,Mahindra,Hyderabad,2013,7,140000.0,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,9.0
Toyota Corolla Altis VL,Toyota,Mumbai,2008,12,110000.0,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,2.75
Hyundai Santro Xing XL eRLX Euro III,Hyundai,Pune,2005,15,126000.0,Petrol,Manual,Second,17.0,1086.0,,5.0,1.2
BMW 3 Series 320d,BMW,Bangalore,2012,8,73000.0,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,12.5
Ford EcoSport 1.5 Diesel Trend,Ford,Kochi,2017,3,63423.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,7.69
Hyundai i20 Asta Optional with Sunroof 1.2,Hyundai,Kochi,2013,7,62132.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,4.57
Honda City 1.5 S AT,Honda,Mumbai,2013,7,51000.0,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.5
Maruti Ritz VDI (ABS) BS IV,Maruti,Hyderabad,2015,5,75000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.9
Hyundai i10 Era 1.1,Hyundai,Kolkata,2008,12,55410.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.65
Chevrolet Sail 1.2 LS,Chevrolet,Mumbai,2015,5,41000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Chennai,2012,8,45000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25
Hyundai Creta 1.6 SX Option,Hyundai,Kochi,2018,2,53322.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12.13
Chevrolet Sail 1.2 LS,Chevrolet,Jaipur,2013,7,48000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
Audi Q5 2.0 TDI,Audi,Hyderabad,2013,7,72000.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,29.0
Honda City 1.5 V MT Exclusive,Honda,Kochi,2013,7,50266.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.53
Ford EcoSport 1.5 Petrol Titanium,Ford,Hyderabad,2017,3,21800.0,Petrol,Manual,First,17.0,1497.0,121.36,5.0,8.75
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Bangalore,2014,6,45000.0,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,37.9
Hyundai i10 Magna 1.2,Hyundai,Delhi,2010,10,62000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.4
Hyundai i20 1.2 Asta,Hyundai,Chennai,2014,6,41681.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.55
Maruti Swift Dzire 1.2 Vxi BSIV,Maruti,Delhi,2011,9,69313.0,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.65
Tata Indica V2 eLX,Tata,Pune,2017,3,49000.0,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,1.6
BMW 5 Series 2010-2013 530d,BMW,Coimbatore,2012,8,40471.0,Diesel,Automatic,Second,16.2,2993.0,235.0,5.0,25.72
